"id","name","address","lat","lng","description","google_place_id","average_rating","review_count","category_id","created_at","updated_at","tag_scores","status","image_urls","thumbnail"
"49e6256e-6432-4ee2-b252-1a6ebc13283a",Công viên Bãi Trước Trưng Trắc,"83XG+9FV, Trưng Trắc, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.348486399999999,107.0761821,,ChIJBX3OxixvdTER6MUxrFaFVb8,3.8,4,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzVdgcdIh3hWoxiFsHUimodpbzBs2ZNrI5v6E-vHHt_bw78aXZ6YBIRfcJd3RLZHShnQTdEWJopyZ841HWXt_pe1ESLk2bVMUuGLmKf-HWic5pTfF0h5X291Sd9G6neeML8s6s""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzVdgcdIh3hWoxiFsHUimodpbzBs2ZNrI5v6E-vHHt_bw78aXZ6YBIRfcJd3RLZHShnQTdEWJopyZ841HWXt_pe1ESLk2bVMUuGLmKf-HWic5pTfF0h5X291Sd9G6neeML8s6s
a11e881b-0695-43c1-ba02-f48da5d3c37c,New Wave Hotel,"151B Thùy Vân, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 760000, Vietnam",10.340554599999999,107.0928079,,ChIJuxuKmCpwdTERdlpz2bRJ8uo,4.0,1541,"9c93c74c-6f9a-4854-9ab5-5c028472f2e8",2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweozTINZy-Rxo6Yruci_lctOEygsM7CSDPKGGSosxmj7SFq_bKpWiejgWHXyjoLpzaHVptP3uc2woOJxZ5lpFjEWjFmvK_YPnQXFH4L5r7Xgw4C3nMBtiyUIPZhPP6uEjYLYClrG""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweozTINZy-Rxo6Yruci_lctOEygsM7CSDPKGGSosxmj7SFq_bKpWiejgWHXyjoLpzaHVptP3uc2woOJxZ5lpFjEWjFmvK_YPnQXFH4L5r7Xgw4C3nMBtiyUIPZhPP6uEjYLYClrG
"0f154c68-6732-4130-a72a-3f667cbf20f4",Công Viên Yersin,"Công Viên, Yersin, Phường 1, Xuân Hương - Đà Lạt, Việt Nam",11.939727099999999,108.44666009999999,,ChIJiz-UGCMTcTERTIi6Ssjhh3g,4.3,995,"60664a01-7e10-4ef7-8022-f93636cd81bf",2026-04-01 23:35:30.447 +0700,2026-04-09 21:03:43.324 +0700,"{""park"": 0.3, ""clean"": 0.1, ""relaxing"": 0.1, ""fresh_air"": 0.1}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoifJfTfizpRRMOkjttBdrO4bsKRT5xTiY2lCZwcELQnIl1H-FNzKuXwoSKd9oX9tGg5OaY2KJqSIFD5UEv_AXRl1RDmu2gOf0ucg8qobaFjKMX8PV36JBEhIKFqEziRWfq7b2LBQ"", ""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYtxUXMoY231pDBg0lMTHTVSO79nN-AmlyIAQdOlHT5g9dB8eLY9yYCtKcyoJPw_Lp9XOryvThYnwxrD3uk6vmyw4L0ixUPpq05DFfyXe8PT3ZVraE-bcOUzNYbIO4iyTVPaZy"", ""https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6w8cT9XGN5rm2LR-CzS4P7-GwOFE7PSPezfVGaCaV1uexNp_AQmAx2fd8q0mUy_yDKlF8bm03HjRkqWAdeu1avLO5Vf-etl7eyio22vvekNKYIDajjgSDtXoF0g6QmKySS97izA""]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwecTsSgE3X8LERWla7PExIhW7X4phFCKrDtR6dngDGRScHRhHlY_T7gZpPmNMuUwQTpYeM9ACSYN8Hz8oDWjtcl3RfPhkDz4rnVzGr240sxgRWONGP5qgt9OF2hHNw2DbadE7Ow
"842c2482-2a54-4429-835f-566925723b30",Sam - Hà Phương Villa Hotel DaLat,"B36 Biệt Thự, Phường 2, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",11.9461205,108.44241369999999,,ChIJ8SswR2gTcTER3YWa5yylHYA,4.8,149,"9c93c74c-6f9a-4854-9ab5-5c028472f2e8",2026-04-01 23:35:12.436 +0700,2026-04-09 21:08:41.676 +0700,"{}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8xH7HQUaTIuMTDz5Vjky45ToLEKOOmjsC21EEJ_hdVKAllLqdtTC58_AcLzfIiR_T79jyRLp524aJaZtekeUegjlPJgbPaKLTfGMMqpQb9eQ2RziJqTsMC_rn_p7nAWc5FspjGA"", ""https://lh3.googleusercontent.com/gps-cs-s/AHVAweov3LLpcpheR4EFcv4DZXr2ZekFTnq2567Rugktr7OkTYG76jtKB8RUn1kXDLekjU-Vu4lm1Zg9faZJ6cbR0eKmtPP1yMw5G136uA11jSVfWfhr1b7VWjLEQt9IH8w3ZRnSqlHVveuD7Ps""]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8xH7HQUaTIuMTDz5Vjky45ToLEKOOmjsC21EEJ_hdVKAllLqdtTC58_AcLzfIiR_T79jyRLp524aJaZtekeUegjlPJgbPaKLTfGMMqpQb9eQ2RziJqTsMC_rn_p7nAWc5FspjGA
da95cc7b-86ba-45f3-ada8-2f56ab91104b,Empire Fulton Ferry,"1 Water St, Brooklyn, NY 11201",40.7042545,-73.9932122,,ChIJgd20_jBawokRVhO1eBK6QgM,4.8,644,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.8, ""quiet"": 0.6, ""romantic"": 0.8, ""spacious"": 0.6, ""beachfront"": 0.5, ""local_vibe"": 0.7, ""scenic_view"": 0.9, ""instagrammable"": 0.8, ""worth_visiting"": 0.9, ""family_friendly"": 0.7, ""outdoor_seating"": 0.7, ""good_for_couples"": 0.9}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerId2RN__IuxlwtLklgoCn-FvgI36y-Ehp3mxOlM4nmaAV2i9QXryuJOY3RIQgjL4BrDq0f_Cx_rnMruOqkWqkcjSr3Wl3oPZAPiP4pDvN308tfKyJOePWDDwpZMjlbcNo4T7stfg""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerId2RN__IuxlwtLklgoCn-FvgI36y-Ehp3mxOlM4nmaAV2i9QXryuJOY3RIQgjL4BrDq0f_Cx_rnMruOqkWqkcjSr3Wl3oPZAPiP4pDvN308tfKyJOePWDDwpZMjlbcNo4T7stfg
"5319f7a1-d6ae-4355-a4f1-2b28f3e11747",Tennyson Park,"28377 Huntwood Ave, Hayward, CA 94544",37.6319539,-122.0651553,,ChIJJ-aW9RWUj4ARYHjyCWQ3vEI,4.5,716,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.9, ""quiet"": 0.2, ""must_try"": 0.8, ""spacious"": 0.7, ""good_for_kids"": 0.9, ""good_for_solo"": 0.6, ""worth_visiting"": 0.9, ""family_friendly"": 0.9, ""good_for_groups"": 0.8, ""outdoor_seating"": 0.3, ""good_for_couples"": 0.4, ""parking_available"": 0.5}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJvVeq6fzCZX1yM3RgALrZOrqAPnOrCyvQCfI4V3jV1n2mrx-TdZqOTePgYUAyyW5OYaUL86ZIP8ERke5WkxqQQKuIlblyywWorVcOJ5hNQe61ybVZE4IK_0y4XB3IzJiU6dpt""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJvVeq6fzCZX1yM3RgALrZOrqAPnOrCyvQCfI4V3jV1n2mrx-TdZqOTePgYUAyyW5OYaUL86ZIP8ERke5WkxqQQKuIlblyywWorVcOJ5hNQe61ybVZE4IK_0y4XB3IzJiU6dpt
fa0b399d-bd29-40ac-87fd-6dd65d0b190a,Mystique Lounge,"14625 Buffalo Speedway, Houston, TX 77045",29.6139263,-95.4302747,,ChIJbQCHUwnrQIYR-gROYO8Kmgc,3.7,77,"07984a6d-6487-4c6f-b135-0455802bc3f7",2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""pool"": 0.7, ""lively"": 0.8, ""trendy"": 0.8, ""local_vibe"": 0.9, ""good_service"": 0.9, ""good_for_solo"": 0.7, ""friendly_staff"": 0.9, ""instagrammable"": 0.7, ""worth_visiting"": 0.9, ""good_for_groups"": 0.8, ""outdoor_seating"": 0.7, ""good_for_couples"": 0.7}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwermSxFIhLhL5Cw05qw7mSVdmH_ckaPIgT5NT6ptljbjWDqvesI2WJ0D6RLNdV3lpAJB5-ZzAkJCIR4cj6N95tjsG9urpFAb1bq5kEImq041k8BKgrvjQ2Xrr3y3g4i3AkBLfeFb""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwermSxFIhLhL5Cw05qw7mSVdmH_ckaPIgT5NT6ptljbjWDqvesI2WJ0D6RLNdV3lpAJB5-ZzAkJCIR4cj6N95tjsG9urpFAb1bq5kEImq041k8BKgrvjQ2Xrr3y3g4i3AkBLfeFb
"7ebfac97-bbb1-4653-b5e6-0f8633234585",The Gardens of Osgoode Hall,"130 Queen St W, Toronto, ON M5G 1T3",43.6516555,-79.386014,,ChIJe7Gj1800K4gRyN1FmTNGyew,4.6,56,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.9, ""quiet"": 0.7, ""spacious"": 0.8, ""local_vibe"": 0.7, ""scenic_view"": 0.9, ""good_service"": 0.6, ""friendly_staff"": 0.6, ""instagrammable"": 0.8, ""worth_visiting"": 0.9, ""family_friendly"": 0.8, ""good_for_groups"": 0.8, ""outdoor_seating"": 0.8}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7e429n-6xwvixfKSOjGrYCIZXcENLyZP9nh25WcpXc2eavxj_WEaBeBMncCx8VyBmGzPN-BznlyqzbSYnCF_rcB-SVQ_Q3qWXDi4kBAjwXjdi7XgyQSzxNjEZOVi_NL9jLoY""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7e429n-6xwvixfKSOjGrYCIZXcENLyZP9nh25WcpXc2eavxj_WEaBeBMncCx8VyBmGzPN-BznlyqzbSYnCF_rcB-SVQ_Q3qWXDi4kBAjwXjdi7XgyQSzxNjEZOVi_NL9jLoY
"9642f7d0-839e-4e89-a366-3281350375b3",Weekes Community Center Park,"27182 Patrick Ave, Hayward, CA 94544",37.6342068,-122.0783716,,ChIJ7aTfjhuUj4ARrIxfMF7EVYc,4.2,356,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.4, ""quiet"": 0.6, ""spacious"": 0.8, ""local_vibe"": 0.6, ""good_for_kids"": 0.8, ""good_for_solo"": 0.6, ""worth_visiting"": 0.8, ""family_friendly"": 0.8, ""good_for_groups"": 0.6, ""outdoor_seating"": 0.8, ""good_for_families"": 0.8, ""parking_available"": 0.2}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweooznTv6b2GkMErzE51eU0mop8fVv_0tSM8HXF_SbCXoke3xJ4pIYJ7YbOldNyWPKSUEgDP4mGs_0EGB0Xz-xxTgOeavCw4YuVmtEo5vPIaY1tRl2qMIgkeHT0NZw3a9aSls0RN""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweooznTv6b2GkMErzE51eU0mop8fVv_0tSM8HXF_SbCXoke3xJ4pIYJ7YbOldNyWPKSUEgDP4mGs_0EGB0Xz-xxTgOeavCw4YuVmtEo5vPIaY1tRl2qMIgkeHT0NZw3a9aSls0RN
"366e6b5d-320f-4306-9665-6c5a999bc941",Dalat Amusement Park,"XCHW+5RH, Lâm Viên - Đà Lạt, Lâm Đồng, Việt Nam",11.9779375,108.44710939999999,,ChIJU4S2v3YTcTERHLIqj5iwwDE,4.5,18,"60664a01-7e10-4ef7-8022-f93636cd81bf",2026-04-01 23:35:40.834 +0700,2026-04-09 21:01:50.850 +0700,"{""free"": 0.1429, ""park"": 0.2857, ""good_price"": 0.1429, ""good_value"": 0.1429, ""good_for_kids"": 0.1429, ""good_value_for_money"": 0.1429}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs3KnXvnCf5XuXHtUTlJswVNhHy7tLkHQVYenUuZ9z6Wc-jOXsNNSWe92Y6JwKSiz3ooEwJcpFhc4uRRlz9SiSBYu-XeEwCFBD2Kop73XuSqWcJ9NA-HjxQ321R-b6GEPmLIMR1CZHAmA"", ""https://lh3.googleusercontent.com/gps-cs-s/AHVAweq72SRBrKpIEXX0PQu1qQLKoWzc6kAjgB6T9Esl8mM39kciblJ46jYUQFOSxefDfCL48dE7mgmIZi2b9L8TwrRMlH9iVo5HQgyoO7ZyT2nH2ylMTWeBfN5M6Dbx7-3gjoq7m6I-ag"", ""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw-eGZVpEehJ7TxlPhBuX7dKgaBXR8HXovo-dfvY0xfSlutfkKyIq38Tcchbp8xIFW-5-iH80Qd0WRh4g7qUSJlYLNr6mg3yn49W8Mb6Qd2F5im0JIGjVQLu0wzovYORCPwdu0O-2Ovvsz""]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw-eGZVpEehJ7TxlPhBuX7dKgaBXR8HXovo-dfvY0xfSlutfkKyIq38Tcchbp8xIFW-5-iH80Qd0WRh4g7qUSJlYLNr6mg3yn49W8Mb6Qd2F5im0JIGjVQLu0wzovYORCPwdu0O-2Ovvsz
"13ea2bd4-4a2b-414c-9820-ce4e37e51171",Công viên Đại An,"ông ích khiêm Đường Ông Ích Khiêm, Phường 9, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.376803599999999,107.0876246,,ChIJDQJqNM1vdTERvLgcFFxmYNU,3.7,51,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.9, ""quiet"": 0.7, ""spacious"": 0.6, ""good_for_solo"": 0.7, ""worth_visiting"": 0.9, ""family_friendly"": 0.8, ""good_for_groups"": 0.8, ""outdoor_seating"": 0.5, ""parking_available"": 0.4}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsjR0N4BYvZw7TcLqyPBsG_IewCDAkHQiJTmS-9K8Ws2g33BpWNiIzglPuMPe7utJFH4Y1ermk9g6pLJCuRM_KVrJ7ZzXeLPWKnxmE4gU0tCAI6KuoFxLd5mL-mZQHSykULnyb""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsjR0N4BYvZw7TcLqyPBsG_IewCDAkHQiJTmS-9K8Ws2g33BpWNiIzglPuMPe7utJFH4Y1ermk9g6pLJCuRM_KVrJ7ZzXeLPWKnxmE4gU0tCAI6KuoFxLd5mL-mZQHSykULnyb
f5d2fe72-0873-4a72-bf70-12d021b8442b,Ngơ Coffee & Workshop,"8A Pasteur, Phường Tam Thắng, Hồ Chí Minh, Bà Rịa - Vũng Tàu 78000, Vietnam",10.361956099999999,107.07944739999999,,ChIJDfkq4D1vdTERkM-uHmuVCJY,4.5,93,"7f3ab3b9-bebb-4cbb-9671-ce2cdcd37216",2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""pool"": 0.5, ""clean"": 0.8, ""trendy"": 0.7, ""must_try"": 0.8, ""spacious"": 0.9, ""beachfront"": 0.6, ""hidden_gem"": 0.7, ""local_vibe"": 0.9, ""good_coffee"": 0.9, ""good_service"": 0.8, ""fresh_seafood"": 0.6, ""good_for_solo"": 0.6, ""delicious_food"": 0.8, ""friendly_staff"": 0.9, ""instagrammable"": 0.8, ""worth_visiting"": 0.9, ""air_conditioned"": 0.4, ""good_for_groups"": 0.7, ""outdoor_seating"": 0.7, ""tourist_hotspot"": 0.6, ""affordable_price"": 0.4, ""good_for_couples"": 0.8, ""authentic_cuisine"": 0.7, ""vegetarian_friendly"": 0.5}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqEWkjcHX-k-f1Hosss5-hT9FWHjbcX4wHTnCGWN114S2p8ac8oZ8NwoTEMP3c7tNXuHCjFDbR5-xBdjQhucqrwPEb70JjxnseXEpUZUmtJavxFjhWf2TduyHkaktrOGLQHVDr""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqEWkjcHX-k-f1Hosss5-hT9FWHjbcX4wHTnCGWN114S2p8ac8oZ8NwoTEMP3c7tNXuHCjFDbR5-xBdjQhucqrwPEb70JjxnseXEpUZUmtJavxFjhWf2TduyHkaktrOGLQHVDr
befb6883-5de9-44b6-8ce2-e94151aaa210,Sitooterie - Coffee & Stories,"2/35, Đường Khởi Nghĩa Bắc Sơn, Phường 10, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",11.9368216,108.45359839999999,,ChIJKQkha_YTcTERMX0mbBwIn_8,4.6,394,"7f3ab3b9-bebb-4cbb-9671-ce2cdcd37216",2026-04-01 23:34:52.565 +0700,2026-04-09 21:12:35.408 +0700,"{""bad_service"": 0.1, ""good_coffee"": 0.1, ""good_service"": 0.1}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnkCOxD-3teTssrYfbMG0kuG6Uq_BNPjh0Ei6ln0RBxg-rOx2u5leiHiNx7gd7OS9M80Caf3qphWWp3z-pGIjV6a98GPzP3wlQa1Bpnalt-D56sCtbF56AbsusUiGQk6fohERQSg"", ""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoiQovJD-3Jr7L9N1biYEKzofJi42ZkiUMZeCcu7naFWW0ObbRwGQQpGvD1T90ZWUNILVaJmIvVgNKDFUWUP6EgpUhIikXwGGU4MZn8NOG-0hJUEXX3ZZSJJVUSjIYbOaTdShoW008KGpQ""]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnkCOxD-3teTssrYfbMG0kuG6Uq_BNPjh0Ei6ln0RBxg-rOx2u5leiHiNx7gd7OS9M80Caf3qphWWp3z-pGIjV6a98GPzP3wlQa1Bpnalt-D56sCtbF56AbsusUiGQk6fohERQSg
f02a8be7-feb4-46b6-9880-97902e590cca,Resting Area & Viewpoint,"83GP+R4P, Tượng Chúa Dang Tay, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3270891,107.0853405,,ChIJ3Vm0EABldTERxCU2YljPtzA,4.5,2,"60664a01-7e10-4ef7-8022-f93636cd81bf",2026-03-19 20:13:16.497 +0700,2026-03-19 21:14:29.606 +0700,"{}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWCa7Ray4nGrC4dQFOHw5RlP9oZVIoQoSDBVWZx4_6inZXBJGKOKqvhUhFS_AsTwgg-O_DB9ZbMcURgcZLDWckZJb4JlGJKsIEu7IJNTr5jFL_eG8O8PHNcWO2Vf3aUmH1cW3cYZhUXZ8""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWCa7Ray4nGrC4dQFOHw5RlP9oZVIoQoSDBVWZx4_6inZXBJGKOKqvhUhFS_AsTwgg-O_DB9ZbMcURgcZLDWckZJb4JlGJKsIEu7IJNTr5jFL_eG8O8PHNcWO2Vf3aUmH1cW3cYZhUXZ8
fb1e60d0-01cf-487e-8c99-7dafec78dbab,Toronto Metropolitan University Community Park,"50 Gould St, Toronto, ON M5B 1W1",43.6587593,-79.3792967,,ChIJRa8MpErL1IkRUT5jnYl-tgA,4.4,186,c885e0f9-00e3-451c-9d45-edc1c5dcce49,2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.9, ""quiet"": 0.7, ""spacious"": 0.8, ""fresh_air"": 0.8, ""local_vibe"": 0.5, ""scenic_view"": 0.6, ""good_for_solo"": 0.7, ""worth_visiting"": 0.9, ""family_friendly"": 0.8, ""good_for_groups"": 0.8, ""outdoor_seating"": 0.7, ""good_for_couples"": 0.6}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwqs6PAh-N_Dv3YtfAwEXdduaVawfbDCMHdHBOh64dAqJIYNQYlzE5WxfjxjYT_30V0RWlkYQdWciVFHWy48579Kdjsm7WUaqzgMz7mj4MWmEaqtuYRKAXdamxiOc0Bvdz8krfvfbb5F3i""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwqs6PAh-N_Dv3YtfAwEXdduaVawfbDCMHdHBOh64dAqJIYNQYlzE5WxfjxjYT_30V0RWlkYQdWciVFHWy48579Kdjsm7WUaqzgMz7mj4MWmEaqtuYRKAXdamxiOc0Bvdz8krfvfbb5F3i
"0a11b858-c97e-4c56-982b-e98ea9de3f31",ÚT Cafe,"112 Nguyễn Văn Trỗi, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3560273,107.07828649999999,,ChIJV3G84-JvdTERp-8yBCuteAE,4.4,22,"7f3ab3b9-bebb-4cbb-9671-ce2cdcd37216",2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.8, ""trendy"": 0.6, ""spacious"": 0.4, ""good_coffee"": 0.7, ""good_service"": 0.8, ""fresh_seafood"": 0, ""friendly_staff"": 0.9, ""instagrammable"": 0.7, ""outdoor_seating"": 0.8, ""affordable_price"": 0.9, ""parking_available"": 0.6, ""vegetarian_friendly"": 0}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGRsQtDHN44kG985Z13rGBr1dJwtpikvBz6PLwWNz92o_5wM07UEBWRayRgRmxRJYvmBtIlulkO3QwVPn8eh8eTJP4N3-e48X3UoEFNj-ATeQl1DOyJi903BEfHCs8d-41XCy7zg""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGRsQtDHN44kG985Z13rGBr1dJwtpikvBz6PLwWNz92o_5wM07UEBWRayRgRmxRJYvmBtIlulkO3QwVPn8eh8eTJP4N3-e48X3UoEFNj-ATeQl1DOyJi903BEfHCs8d-41XCy7zg
cc01b1cd-a8be-403e-88ad-b9d88bbc61ff,Cafe Khang Linh,"Bình Giã/780/8 Đ. 2 Tháng 9, Phường 10, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3861403,107.1196781,,ChIJgbq9xK9xdTER6OhOGknceDk,4.5,51,"7f3ab3b9-bebb-4cbb-9671-ce2cdcd37216",2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.8, ""spacious"": 0.7, ""local_vibe"": 0.6, ""good_service"": 0.9, ""fresh_seafood"": 0.7, ""delicious_food"": 0.9, ""friendly_staff"": 0.9, ""instagrammable"": 0.6, ""good_for_groups"": 0.6, ""outdoor_seating"": 0.7, ""affordable_price"": 0.8, ""parking_available"": 0.7}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPosTjQpj-SNubS_2K5mm996wI2f0Z16uXUVaVaZHzrDWedwIj2hIx5uds-wcQLIAVE-zZndGGB55MrABTd4_PWpq21FjsmW7byKTTpChDCXmXvibxvEoX35sydt36_YXKl16U""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPosTjQpj-SNubS_2K5mm996wI2f0Z16uXUVaVaZHzrDWedwIj2hIx5uds-wcQLIAVE-zZndGGB55MrABTd4_PWpq21FjsmW7byKTTpChDCXmXvibxvEoX35sydt36_YXKl16U
"07a31f2d-9e57-45d9-9768-4e31237708dd",Quán Của Thời Thanh Xuân,"9 Đường Triệu Việt Vương, Phường 4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",11.9308749,108.4283069,,ChIJw6D__a8TcTERqUhnflvGR7s,4.9,2571,e9ec87ea-f19d-4618-8e54-affd31884c96,2026-04-01 23:35:51.468 +0700,2026-04-09 21:00:04.038 +0700,"{""cozy"": 0.8, ""relaxing"": 0.8, ""romantic"": 0.7, ""good_food"": 0.6, ""laid_back"": 0.7, ""welcoming"": 0.8, ""good_value"": 0.7, ""good_service"": 0.9, ""friendly_staff"": 0.9, ""good_experience"": 0.9, ""good_facilities"": 0.7, ""well_maintained"": 0.7, ""good_environment"": 0.9, ""good_value_for_money"": 0.7}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrdf9Btsz2VTHZKJwoy1GVwA4D6tSlSoDqb8qsDego_4YF2Ch3BltNEdHYEoWE01FlBW1T779WsldrS3kvsovMGxhivM2ABt8I6H9_sYXLTpluv3_YcVouqTwt9lfSz2bbeXTZIQqtQtA6"", ""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKzCBsDOHCY0nqrro70a6pR0CY1BHOqQONmQ5jOV14E98VfvIZLWkBOJayJl_EUqH7107eOIBMJ30CjQ8lhaz8NZq2G4vrLfP6zdRZivjVhLlo6lqFPPXFny00S4Ae6xxCy-o""]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrdf9Btsz2VTHZKJwoy1GVwA4D6tSlSoDqb8qsDego_4YF2Ch3BltNEdHYEoWE01FlBW1T779WsldrS3kvsovMGxhivM2ABt8I6H9_sYXLTpluv3_YcVouqTwt9lfSz2bbeXTZIQqtQtA6
a1103439-f82c-47fa-b7b8-2f4113bc6e7b,Radio Cafe,"113/24 Phan Chu Trinh, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3317996,107.08344869999999,,ChIJ-_UazEJvdTER1co1rITSEQU,5.0,68,"7f3ab3b9-bebb-4cbb-9671-ce2cdcd37216",2026-03-19 20:13:16.497 +0700,2026-03-19 20:13:16.497 +0700,"{""clean"": 0.9, ""trendy"": 0.7, ""spacious"": 0.5, ""local_vibe"": 0.6, ""good_coffee"": 0.9, ""good_service"": 0.9, ""fresh_seafood"": 0.6, ""good_for_solo"": 0.6, ""delicious_food"": 0.8, ""friendly_staff"": 0.9, ""instagrammable"": 0.8, ""good_for_groups"": 0.7, ""outdoor_seating"": 0.8, ""authentic_cuisine"": 0.7, ""vegetarian_friendly"": 0.5}",published,"[""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepW0qYtkcQI5EA1iIGuvUIrQmqAyuRlGnVTzuLasVQMURYL8mhJAb70HNUVB_bVdnU2WDlpABOK9memQKsDC1FkCXkx5SOOkGWbVq2ZgvRXeiAWaLbAJVB99b1ccNrOGWTjTgk""]",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepW0qYtkcQI5EA1iIGuvUIrQmqAyuRlGnVTzuLasVQMURYL8mhJAb70HNUVB_bVdnU2WDlpABOK9memQKsDC1FkCXkx5SOOkGWbVq2ZgvRXeiAWaLbAJVB99b1ccNrOGWTjTgk
